,Rue,Adresse,Nombre,Lat,Long,Bureau,Voix LFI du bureau,Nombre d'électeurs du bureau,Voix estimées
1152,ALLEE DES ENFANTS,  19 ALLEE DES ENFANTS ,1,45.7704595,4.8975351,3,126,1020,0.2562719499238474
1153,ALLEE DES ENFANTS,  13 ALLEE DES ENFANTS ,1,45.7704714,4.8971506,3,126,1020,0.2562719499238474
1154,RUE DE LA SERENITE,  8 RUE DE LA SERENITE ,1,45.7699055,4.8971646,3,126,1020,0.2562719499238474
1155,RUE DE LA SERENITE,  16 RUE DE LA SERENITE ,1,45.769945,4.8977079,3,126,1020,0.2562719499238474
1156,RUE DE LA SERENITE,  1 RUE DE LA SERENITE ,3,45.7699686,4.8966803,3,126,1020,0.7688158497715422
1157,RUE DE LA SERENITE,  22 RUE DE LA SERENITE ,1,45.7699809,4.8981956,3,126,1020,0.2562719499238474
1158,RUE DE LA SERENITE,  5 RUE DE LA SERENITE ,3,45.7700066,4.897208,3,126,1020,0.7688158497715422
1159,RUE LANCON,  24 RUE LANCON ,7,45.7712048,4.8946723,5,94,1007,1.3851536209136248
1160,RUE LANCON,28 RUE LANCON ,13,45.7712563,4.8951269,5,94,1007,2.5724281531253035
1161,RUE DE PRESSENSE,268 RUE DE PRESSENSE ,5,45.7695473,4.8938265,4,137,1055,1.5061369531743163
1162,RUE GREUZE,"  70, RUE GREUZE ",25,45.768925,4.893549,10,169,1329,7.514750515454582
1163,RUE GREUZE,69 RUE GREUZE ,5,45.7690309,4.8936762,4,137,1055,1.5061369531743163
1164,IMPASSE DU PROGRES,"  3, IMPASSE DU PROGRES ",6,45.7691874,4.8929943,10,169,1329,1.8035401237090998
1165,RUE FRANCIS PRESSENSE,264 RUE FRANCIS PRESSENSE ,15,45.7695956,4.8932026,10,169,1329,4.5088503092727485
1166,RUE F. DE PRESSENSE,276 RUE F. DE PRESSENSE ,21,45.7685679,4.894273,4,137,1055,6.325775203332129
1167,RUE F. DE PRESSENSE,274 RUE F. DE PRESSENSE ,21,45.768774,4.8942801,4,137,1055,6.325775203332129
1168,RUE F. DE PRESSENSE,272 RUE F. DE PRESSENSE ,20,45.7690234,4.8942873,4,137,1055,6.024547812697265
1169,RUE F. DE PRESSENSE,"  22, RUE F. DE PRESSENSE ",1,45.7721458,4.8684958,32,198,1308,0.3004330927364261
1170,RUE F. DE PRESSENSE,"  20, RUE F. DE PRESSENSE ",15,45.7722283,4.868357,32,198,1308,4.506496391046392
1171,RUE F. DE PRESSENSE,"  18, RUE F. DE PRESSENSE ",1,45.7722629,4.8681741,32,198,1308,0.3004330927364261
1172,IMPASSE MILLION,  23 IMPASSE MILLION ,10,45.7681927,4.8948355,4,137,1055,3.0122739063486326
1173,BIS RUE DE FONTANIÈRES,78 BIS RUE DE FONTANIÈRES ,1,45.7725173,4.8829148,13,108,1056,0.19279445109382595
1174,RUE RUE GEOFFRAY,24 RUE RUE GEOFFRAY ,11,45.7742099,4.883125,15,141,1159,2.663851222618782
1175,- 55 RUE EDOUARD VAILLANT,  53 - 55 RUE EDOUARD VAILLANT ,8,45.7748454,4.8804216,15,141,1159,1.9373463437227503
1176,RUE LOUIS FORT,  7  RUE LOUIS FORT ,15,45.7747048,4.8860355,8,175,1214,4.337859775051308
1177,RUE LOUIS FORT,  9  RUE LOUIS FORT ,11,45.7747185,4.8861904,8,175,1214,3.1810971683709597
1178,RUE LOUIS FORT,  11 RUE LOUIS FORT ,11,45.774738,4.886417,8,175,1214,3.1810971683709597
1179,RUE LOUIS FORT,  11 RUE LOUIS FORT ,2,45.774738,4.886417,8,175,1214,0.5783813033401745
1180,RUE LOUIS FORT,17 RUE LOUIS FORT ,11,45.7749076,4.8873747,8,175,1214,3.1810971683709597
1181,RUE RUE LOUIS FORT,24 RUE RUE LOUIS FORT ,15,45.774652,4.8872578,9,117,1126,3.565627831263383
1182,RUE RUE PARET,1 RUE RUE PARET ,11,45.7741881,4.8873115,9,117,1126,2.6147937429264814
1183,RUE CH?TEAU GAILLARD,90 RUE CH?TEAU GAILLARD ,14,45.7750984,4.8881921,8,175,1214,4.048669123381221
1184,IMPASSE IMPASSE DES PEUPLIERS,15 IMPASSE IMPASSE DES PEUPLIERS ,1,45.7617182,4.8882767,53,162,1191,0.2810205052241596
1185,RUE DOCTEUR FRAPPAZ,  13 RUE DOCTEUR FRAPPAZ ,18,45.7601627,4.8915433,65,137,1146,3.4296327904353077
1186,BLD EUGENE REGUILLON,  1 BLD EUGENE REGUILLON ,1,45.7605245,4.8929112,65,137,1146,0.19053515502418375
1187,BLD EUGENE REGUILLON,  3 BLD EUGENE REGUILLON ,1,45.7606383,4.8929654,65,137,1146,0.19053515502418375
1188,RUE DU DOCTEUR FRAPPAZ,  2 RUE DU DOCTEUR FRAPPAZ ,1,45.7606383,4.8929654,65,137,1146,0.19053515502418375
1189,RUE DES FLEURS,  14 RUE DES FLEURS ,19,45.7544434,4.8951747,71,156,1263,4.810177507328622
1190,RUE BOURGCHANIN,17 RUE BOURGCHANIN ,1,45.7672874,4.902546,3,126,1020,0.2562719499238474
1191,RUE FRANCOIS MOLE,  30 RUE FRANCOIS MOLE ,1,45.7696115,4.9013054,3,126,1020,0.2562719499238474
1192,AVENUE DE LA RIZE,  15 AVENUE DE LA RIZE ,4,45.7692607,4.9095449,1,206,1020,2.1017378263268
1193,RUE FRANCIA,4 RUE FRANCIA ,7,45.7632219,4.9152381,79,139,816,1.9537045430092015
1194,AVENUE AMPERE,  20 AVENUE AMPERE ,1,45.764592,4.9179909,80,140,891,0.24340595940350584
1195,RUE DE LA POUDRETTE,  112 RUE DE LA POUDRETTE ,2,45.757949,4.920895,76,176,1037,0.5725430443948035
1196,RUE DE LA POUDRETTE,  112 RUE DE LA POUDRETTE ,1,45.757949,4.920895,76,176,1037,0.28627152219740176
1197,RUE DE LA POUDRETTE,"  16/18, RUE DE LA POUDRETTE ",1,45.7633654,4.9193688,79,139,816,0.27910064900131454
1198,RUE DE LA POUDRETTE,  4 RUE DE LA POUDRETTE ,41,45.7642634,4.9191158,80,140,891,9.979644335543739
1199,RUE WILLY BRANDT,  19 RUE WILLY BRANDT ,56,45.7635996,4.9184106,80,140,891,13.630733726596327
1200,RUE CHARLOTTE DELBO,  12 RUE CHARLOTTE DELBO ,1,45.7620984,4.9184576,79,139,816,0.27910064900131454
1201,RUE CHARLOTTE DELBO,  12 RUE CHARLOTTE DELBO ,1,45.7620984,4.9184576,79,139,816,0.27910064900131454
1202,RUE CHARLOTTE DELBO,  12 RUE CHARLOTTE DELBO ,1,45.7620984,4.9184576,79,139,816,0.27910064900131454
1203,RUE CHARLOTTE DELBO,  12 RUE CHARLOTTE DELBO ,23,45.7620984,4.9184576,79,139,816,6.419314927030234
1204,RUE DE LA SOIE,  33 RUE DE LA SOIE ,1,45.7618154,4.9179345,79,139,816,0.27910064900131454
1205,RUE DE LA SOIE,  33 RUE DE LA SOIE ,1,45.7618154,4.9179345,79,139,816,0.27910064900131454
1206,RUE DE LA SOIE,  33 RUE DE LA SOIE ,15,45.7618154,4.9179345,79,139,816,4.186509735019718
1207,RUE DE LA SOIE,  12 RUE DE LA SOIE ,3,45.7622085,4.9163509,79,139,816,0.8373019470039434
1208,RUE DE LA SOIE,  12 RUE DE LA SOIE ,9,45.7622085,4.9163509,79,139,816,2.511905841011831
1209,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1210,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1211,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1212,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1213,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1214,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1215,ALL GERDA TARO,4 ALL GERDA TARO ,2,45.7602644,4.9168438,79,139,816,0.5582012980026291
1216,ALL GERDA TARO,4 ALL GERDA TARO ,2,45.7602644,4.9168438,79,139,816,0.5582012980026291
1217,ALL GERDA TARO,4 ALL GERDA TARO ,1,45.7602644,4.9168438,79,139,816,0.27910064900131454
1218,ALL GERDA TARO,4 ALL GERDA TARO ,24,45.7602644,4.9168438,79,139,816,6.698415576031548
1219,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1220,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1221,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1222,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1223,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1224,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1225,ALL GERDA TARO,10 ALL GERDA TARO ,1,45.760432,4.9174272,79,139,816,0.27910064900131454
1226,ALL GERDA TARO,10 ALL GERDA TARO ,5,45.760432,4.9174272,79,139,816,1.3955032450065727
1227,ALL GERDA TARO,10 ALL GERDA TARO ,44,45.760432,4.9174272,79,139,816,12.280428556057839
1228,DECOMBEROUSSE,15  DECOMBEROUSSE ,1,45.7618188,4.9156286,79,139,816,0.27910064900131454
1229,RUE AMPERE,"  15, RUE AMPERE ",1,45.7660132,4.9176811,80,140,891,0.24340595940350584
1230,RUE AMPERE,"  13, RUE AMPERE ",1,45.7660704,4.9176548,80,140,891,0.24340595940350584
1231,RUE AMPERE,"  9, RUE AMPERE ",1,45.7661767,4.9176057,80,140,891,0.24340595940350584
1232,RUE AMPERE,"  11, RUE AMPERE ",1,45.7826114,4.8682885,25,163,1241,0.30569171972985687
1233,VICTOR JARA,  10 VICTOR JARA ,4,45.766134,4.9184717,80,140,891,0.9736238376140234
1234,RUE VICTOR JARA,  12 RUE VICTOR JARA ,3,45.7660428,4.9185367,80,140,891,0.7302178782105176
1235,RUE VALENTIN HAUY,22 RUE VALENTIN HAUY ,39,45.7594782,4.8835225,54,162,1143,10.23888388779168
1236,RUE RUE DE LORRAINE,7 RUE RUE DE LORRAINE ,12,45.7643144,4.8708589,41,118,1033,3.2127062529623265
1237,RUE RUE DE LORRAINE,5 RUE RUE DE LORRAINE ,10,45.7644754,4.8708682,41,118,1033,2.677255210801939
1238,RUE D'ALSACE,68  RUE D'ALSACE ,21,45.7656486,4.8698517,40,118,1169,3.7493568763426395
1239,RUE D'ALSACE,68B  RUE D'ALSACE ,2,45.7656486,4.8698517,40,118,1169,0.3570816072707276
1240,RUE DAMON,3  RUE DAMON ,1,45.766198,4.8703698,40,118,1169,0.1785408036353638
1241,RUE DAMON,5  RUE DAMON ,14,45.766267,4.8704762,40,118,1169,2.499571250895093
1242,RUE RUE ANATOLE FRANCE,10 RUE RUE ANATOLE FRANCE ,1,45.7666916,4.8694375,38,151,1413,0.1957757732902874
1243,RUE JEAN CLAUDE VIVANT,  79 RUE JEAN CLAUDE VIVANT ,12,45.7662668,4.8681025,38,151,1413,2.3493092794834483
1244,RUE JEAN CLAUDE VIVANT,"  19, RUE JEAN CLAUDE VIVANT ",9,45.7698282,4.8682269,37,141,1265,1.9705772839696136
1245,RUE JEAN CLAUDE VIVANT,  17 RUE JEAN CLAUDE VIVANT ,36,45.7699856,4.8682376,37,141,1265,7.8823091358784545
1246,RUE DES CHARMETTES,  91 RUE DES CHARMETTES ,16,45.7669218,4.8672856,38,151,1413,3.1324123726445983
1247,RUE DES CHARMETTES,  59 RUE DES CHARMETTES ,5,45.7684329,4.8673586,38,151,1413,0.978878866451437
1248,RUE DES CHARMETTES,"  29, RUE DES CHARMETTES ",12,45.770204,4.8674545,37,141,1265,2.627436378626151
1249,RUE RUE DES CHARMETTES,68 RUE RUE DES CHARMETTES ,11,45.7679283,4.8664967,38,151,1413,2.1535335061931615
1250,RUE RUE DES CHARMETTES,64 RUE RUE DES CHARMETTES ,25,45.7679423,4.8671798,38,151,1413,4.894394332257185
1251,RUE RUE DES CHARMETTES,66 RUE RUE DES CHARMETTES ,11,45.7679445,4.8667719,38,151,1413,2.1535335061931615
1252,RUE BIS RUE DES CHARMETTES,68 RUE BIS RUE DES CHARMETTES ,1,45.7679283,4.8664967,38,151,1413,0.1957757732902874
1253,RUE JEAN-CLAUDE VIVANT,34 RUE JEAN-CLAUDE VIVANT ,1,45.768801,4.8680313,38,151,1413,0.1957757732902874
1254,RUE JEAN-CLAUDE VIVANT,  29 RUE JEAN-CLAUDE VIVANT ,4,45.7691684,4.8681994,38,151,1413,0.7831030931611496
1255,RUE JC VIVANT,  26 RUE JC VIVANT ,4,45.7691535,4.8680467,38,151,1413,0.7831030931611496
1256,RUE DEDIEU,  38 RUE DEDIEU ,2,45.7693794,4.8661149,33,169,1356,0.4554994105478004
1257,RUE DEDIEU,  11 RUE DEDIEU ,8,45.7693985,4.8640345,33,169,1356,1.8219976421912016
1258,RUE DEDIEU,  11 RUE DEDIEU ,3,45.7693985,4.8640345,33,169,1356,0.6832491158217006
1259,RUE DEDIEU,"  15, RUE DEDIEU ",11,45.769409,4.864273,33,169,1356,2.5052467580129023
1260,RUE DEDIEU,  17 RUE DEDIEU ,8,45.7694135,4.8643812,33,169,1356,1.8219976421912016
1261,RUE DEDIEU,  58 RUE DEDIEU ,8,45.7694613,4.8679291,38,151,1413,1.5662061863222991
1262,RUE DEDIEU,73 RUE DEDIEU ,1,45.7696469,4.869536,37,141,1265,0.21895303155217927
1263,RUE ALEXANDRE BOUTIN,  24 RUE ALEXANDRE BOUTIN ,3,45.7692408,4.8687772,38,151,1413,0.5873273198708621
1264,RUE ALEXANDRE BOUTIN,  13 RUE ALEXANDRE BOUTIN ,1,45.770149,4.8689263,37,141,1265,0.21895303155217927
1265,RUE ALEXANDRE BOUTIN,  5 RUE ALEXANDRE BOUTIN ,14,45.7706129,4.8689253,37,141,1265,3.0653424417305097
1266,RUE RUE DES TEINTURIERS,8 RUE RUE DES TEINTURIERS ,15,45.7698331,4.8666233,33,169,1356,3.4162455791085033
1267,PLACE DES PASSEMENTIERS,2 PLACE DES PASSEMENTIERS ,1,45.7695957,4.8661901,33,169,1356,0.2277497052739002
1268,RUE D'INKERMANN,"  14, RUE D'INKERMANN ",11,45.769158,4.8656665,33,169,1356,2.5052467580129023
1269,RUE D'INKERMAN,  12 RUE D'INKERMAN ,3,45.7699251,4.8656673,33,169,1356,0.6832491158217006
1270,RUE D'INKERMAN,  12 RUE D'INKERMAN ,3,45.7699251,4.8656673,33,169,1356,0.6832491158217006
1271,RUE D'INKERMAN,  12 RUE D'INKERMAN ,1,45.7699251,4.8656673,33,169,1356,0.2277497052739002
1272,RUE D'INKERMAN,  12 RUE D'INKERMAN ,2,45.7699251,4.8656673,33,169,1356,0.4554994105478004
1273,RUE D INKERMANN,10 RUE D INKERMANN ,35,45.7701605,4.8656755,33,169,1356,7.971239684586508
1274,RUE RUE JULES VALLES,1 RUE RUE JULES VALLES ,3,45.7703568,4.8640965,33,169,1356,0.6832491158217006
1275,BIS RUE JULES VALLES,  9 BIS RUE JULES VALLES ,18,45.7699041,4.8643979,33,169,1356,4.099494694930204
1276,RUE JULES VALLES,  9 RUE JULES VALLES ,5,45.7699041,4.8643979,33,169,1356,1.1387485263695012
1277,RUE JULES VALLES,  9 RUE JULES VALLES ,9,45.7699041,4.8643979,33,169,1356,2.049747347465102
